Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR23298340,2023-02-01 05:38:31,2023-02-01 03:14:44,1712585,257842000,1712552,150,104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298340/SRR23298340.lite.1,SRX19241385,8-G4005_S238,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645681,SAMN32987678,simple,9606,Homo sapiens,G4005,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,B8A9ADCD71970F49FC1AF33174E25626,F2C5C36C9DBEA0A602041A6963F870F3
SRR23298394,2023-02-01 05:38:29,2023-02-01 03:15:22,2428128,363704954,2428071,149,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298394/SRR23298394.lite.1,SRX19241331,6-G5686_S102,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645627,SAMN32987283,simple,9606,Homo sapiens,G5686,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,C1D18E5630948009AE0660E06470C01D,B74043113889AC3FB59A20EE6D4C9000
SRR23298377,2023-02-01 05:38:29,2023-02-01 03:14:34,2206553,331090312,2206468,150,129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298377/SRR23298377.lite.1,SRX19241348,6-G5890_S161,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645645,SAMN32987291,simple,9606,Homo sapiens,G5890,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,3301B36DDEE1F6D12F7DC453D8726D35,4E105E1335C7FF37223E678113272A7D
SRR23298366,2023-02-01 05:38:30,2023-02-01 03:15:01,2141122,215761485,2140950,100,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298366/SRR23298366.lite.1,SRX19241359,6-G5919_S172,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645655,SAMN32987292,simple,9606,Homo sapiens,G5919,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,116D6990A0BBC84D8DAFC3D53D1F618A,42D7812A478A184664369FBE9F38CD77
SRR23298356,2023-02-01 05:38:30,2023-02-01 03:15:10,2252651,336262014,2252599,149,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298356/SRR23298356.lite.1,SRX19241369,6-G5987_S285,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645665,SAMN32987295,simple,9606,Homo sapiens,G5987,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,2C3BF148A46ED9E9E7BEB09505382A19,D8AA36BD9B06482EE9F5018FFE63B68C
SRR23298345,2023-02-01 05:38:31,2023-02-01 03:14:58,1809560,270585007,1809531,149,102,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298345/SRR23298345.lite.1,SRX19241380,6-G6005_S180,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645677,SAMN32987296,simple,9606,Homo sapiens,G6005,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,2448A1425DAB11508F6C9D24A8792880,A4D78DD91B1479379B8F164F86EA0D18
SRR23298339,2023-02-01 05:38:31,2023-02-01 03:14:50,1311861,347215877,1311769,264,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298339/SRR23298339.lite.1,SRX19241386,8-G6099_S260,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645682,SAMN32987744,simple,9606,Homo sapiens,G6099,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,FAED772F3207ADBEEC9CD77977C0135B,6E98A2A785D1EC32F4E7F89E083F62D4
SRR23298398,2023-02-01 05:38:28,2023-02-01 03:15:00,2285013,343736275,2284984,150,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298398/SRR23298398.lite.1,SRX19241327,7-G6769_S235,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645623,SAMN32987540,simple,9606,Homo sapiens,G6769,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,11BE7F3E10B87BD6FDA368DB67F189AD,1554E26202578CB4B7CCC62B483056A3
SRR23298397,2023-02-01 05:38:28,2023-02-01 03:15:12,2190663,328537373,2190629,149,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298397/SRR23298397.lite.1,SRX19241328,7-G6817_S180,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645624,SAMN32987541,simple,9606,Homo sapiens,G6817,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,64D94435CC4613F93A365DFDCA420A38,2DB9D93CC3874F343D335ED7524EA7C4
SRR23298396,2023-02-01 05:38:29,2023-02-01 03:15:19,2442222,366438933,2442168,150,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298396/SRR23298396.lite.1,SRX19241329,7-G6837_S317,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645625,SAMN32987542,simple,9606,Homo sapiens,G6837,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,DB629E69A9DB629B71D94C72C1ACA4B3,F00D1B60645C6BEB511F7F209BD93DB1
SRR23298395,2023-02-01 05:38:29,2023-02-01 03:15:14,2088385,314183771,2088336,150,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298395/SRR23298395.lite.1,SRX19241330,7-G6858_S343,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645626,SAMN32987543,simple,9606,Homo sapiens,G6858,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,1433D095D9A20BA6233CCF75CE39D1E7,52BCB8FA076EC1A941D188F3B524346C
SRR23298393,2023-02-01 05:38:29,2023-02-01 03:15:17,1879979,282540694,1879943,150,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298393/SRR23298393.lite.1,SRX19241332,7-G6874_S229,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645628,SAMN32987544,simple,9606,Homo sapiens,G6874,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,1A8F7A4975ACA8479B7FB6AF599D4A66,095937809CFD8A981D7453DA7F7567A2
SRR23298392,2023-02-01 05:38:29,2023-02-01 03:15:07,1880853,281865968,1880821,149,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298392/SRR23298392.lite.1,SRX19241333,7-G6913_S88,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645629,SAMN32987545,simple,9606,Homo sapiens,G6913,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,3F427B561B094C7A29D7704C7AA57ABE,CDF8A245AFACD996E205C088D0CC5185
SRR23298391,2023-02-01 05:38:29,2023-02-01 03:15:14,2071219,309705184,2071149,149,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298391/SRR23298391.lite.1,SRX19241334,7-G6941_S341,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645631,SAMN32987546,simple,9606,Homo sapiens,G6941,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,61DA8C690FC9C7748707442B55275DC2,040347CCEA21E350E2AA7A9F85921DE1
SRR23298390,2023-02-01 05:38:29,2023-02-01 03:15:09,2010256,302506370,2010235,150,116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298390/SRR23298390.lite.1,SRX19241335,7-G6965_S272,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645630,SAMN32987547,simple,9606,Homo sapiens,G6965,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,3D15E275CA1A73B657257D3917DEB22C,848A6101A1EF4824952BFB68DE4660E0
SRR23298389,2023-02-01 05:38:29,2023-02-01 03:15:08,1795538,181044983,1795393,100,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298389/SRR23298389.lite.1,SRX19241336,7-G6981_S171,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645633,SAMN32987548,simple,9606,Homo sapiens,G6981,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,2E25D15BDB9F22C988934B35DB03144A,54301DBAED287A5A5BAF947FFF1C623D
SRR23298388,2023-02-01 05:38:29,2023-02-01 03:15:09,1974262,295591154,1974214,149,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298388/SRR23298388.lite.1,SRX19241337,7-G7050_S260,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645632,SAMN32987549,simple,9606,Homo sapiens,G7050,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,629DDAD9053A4E40C9A6533AE08A15A0,5585AECED2446F0631C36822A2FEEB13
SRR23298435,2023-02-01 05:38:27,2023-02-01 03:15:14,1798160,267934896,1798083,149,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298435/SRR23298435.lite.1,SRX19241290,7-G2039_S139,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645586,SAMN32987398,simple,9606,Homo sapiens,G2039,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,26A79BB6961172966610AD6C40A278A0,867FF505AF968DB83209DB340E0B1169
SRR23298434,2023-02-01 05:38:27,2023-02-01 03:15:04,2133826,321185668,2133811,150,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298434/SRR23298434.lite.1,SRX19241291,7-G2054_S147,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645587,SAMN32987399,simple,9606,Homo sapiens,G2054,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,B11AAE1D97A47FA6FA03C4E226AF4157,BAA1EE09A63A414BAD08B8A50C9E623F
SRR23298433,2023-02-01 05:38:27,2023-02-01 03:15:24,2170440,325855801,2170391,150,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298433/SRR23298433.lite.1,SRX19241292,7-G2071_S47,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645588,SAMN32987400,simple,9606,Homo sapiens,G2071,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,0CCFD660F90D5E1062BAB17D86B5D5AD,1DE3A56CEE55780CA891C93B051D7267
SRR23298432,2023-02-01 05:38:27,2023-02-01 03:15:32,2582861,387625415,2582791,150,160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298432/SRR23298432.lite.1,SRX19241293,7-G2115_S120,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645589,SAMN32987401,simple,9606,Homo sapiens,G2115,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,170F34E4B84EB3272D74C2B051160AF5,9689A6C363E3F38E73B58EE36E75E76D
SRR23298431,2023-02-01 05:38:27,2023-02-01 03:15:07,2504884,374809477,2504849,149,160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298431/SRR23298431.lite.1,SRX19241294,7-G2257_S62,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645590,SAMN32987402,simple,9606,Homo sapiens,G2257,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,53B35AC70F766B5B3978E6FE76E7654D,332FEE16F7346BFC6EE8E32814438BF2
SRR23298430,2023-02-01 05:38:27,2023-02-01 03:15:02,2114242,317949755,2114193,150,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298430/SRR23298430.lite.1,SRX19241295,7-G2291_S95,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645591,SAMN32987403,simple,9606,Homo sapiens,G2291,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,A5E432A7C3C7BDE6B6264F4550B1E796,4DFC48633F0FB7A72695F5AD8B8FA40B
SRR23298428,2023-02-01 05:38:27,2023-02-01 03:15:32,2403026,361307396,2402985,150,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298428/SRR23298428.lite.1,SRX19241297,7-G2303_S135,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645593,SAMN32987404,simple,9606,Homo sapiens,G2303,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,BEC4DE97F05716C2E112277513C36F06,8E0823AC5452E9C45A4CCBD9AE21E1A2
SRR23298427,2023-02-01 05:38:27,2023-02-01 03:15:26,2111102,316953843,2111061,150,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298427/SRR23298427.lite.1,SRX19241298,7-G2320_S138,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645594,SAMN32987405,simple,9606,Homo sapiens,G2320,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,A67A5C487EF7DBFC44882B0C42B24716,1C03617D5668449E974F124531C76DA8
SRR23298426,2023-02-01 05:38:27,2023-02-01 03:14:41,2175712,326202996,2175625,149,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298426/SRR23298426.lite.1,SRX19241299,7-G2369_S124,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645595,SAMN32987406,simple,9606,Homo sapiens,G2369,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,7B11461EDF8BEE8A32661DBE626B93F3,3977FE6BF146E5A8701A3575627406D1
SRR23298425,2023-02-01 05:38:27,2023-02-01 03:15:03,2351330,351859058,2351298,149,136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298425/SRR23298425.lite.1,SRX19241300,7-G2415_S131,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645596,SAMN32987407,simple,9606,Homo sapiens,G2415,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,ED7C4FA1652641FA055FCB844E6DCACC,8C98B7A4191187A8FB80E713E22514E9
SRR23298424,2023-02-01 05:38:27,2023-02-01 03:15:08,1778626,266707118,1778593,149,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298424/SRR23298424.lite.1,SRX19241301,7-G2467_S100,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645597,SAMN32987408,simple,9606,Homo sapiens,G2467,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,2F2247AE2681CC4631B525AD8013163E,57F1C5C433F6D05A1D6A790CB6D7267C
SRR23298423,2023-02-01 05:38:27,2023-02-01 03:14:58,1811999,271555683,1811979,149,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298423/SRR23298423.lite.1,SRX19241302,7-G2483_S152,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645598,SAMN32987409,simple,9606,Homo sapiens,G2483,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,03527DF76F448A831656A02B9489F3AE,0E0F6F902849C1500407A178D01739F9
SRR23298422,2023-02-01 05:38:27,2023-02-01 03:15:04,2350746,353440804,2350710,150,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298422/SRR23298422.lite.1,SRX19241303,7-G2495_S112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645599,SAMN32987410,simple,9606,Homo sapiens,G2495,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,9F9E4DB1ED5CFC7E997B96B38E488B3E,70AFF427D04D73F063E8C96F2094FAE5
SRR23298421,2023-02-01 05:38:27,2023-02-01 03:15:12,1787170,268792129,1787148,150,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298421/SRR23298421.lite.1,SRX19241304,7-G2546_S131,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645600,SAMN32987411,simple,9606,Homo sapiens,G2546,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,D8B37FA078623EAD06199CBD56EE6F67,9DB57260F5EC8CFA1E06B60D10F2E2EE
SRR23298420,2023-02-01 05:38:27,2023-02-01 03:15:05,1753710,263181430,1753692,150,112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298420/SRR23298420.lite.1,SRX19241305,7-G2614_S157,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645601,SAMN32987412,simple,9606,Homo sapiens,G2614,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,E61A080FDBDEFAFBD9FD868EABBE712F,429F801C1B332778BA6C257EF693F0AB
SRR23298419,2023-02-01 05:38:27,2023-02-01 03:15:23,2274994,341679178,2274920,150,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298419/SRR23298419.lite.1,SRX19241306,7-G2813_S178,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645602,SAMN32987413,simple,9606,Homo sapiens,G2813,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,6A8022C0D13615B1DCCE0B6E6A083A4C,CBCC38DFDF6C9C26CF970F65392283D0
SRR23298417,2023-02-01 05:38:28,2023-02-01 03:15:36,2881355,434052987,2881344,150,166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298417/SRR23298417.lite.1,SRX19241308,7-G2850_S145,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645604,SAMN32987414,simple,9606,Homo sapiens,G2850,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,A48AC77813897729931751E1938CD7FA,97A3FC62A1FAD7311B9B1B05B65351D2
SRR23298416,2023-02-01 05:38:28,2023-02-01 03:15:30,2734864,410529035,2734818,150,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298416/SRR23298416.lite.1,SRX19241309,7-G2865_S239,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645605,SAMN32987415,simple,9606,Homo sapiens,G2865,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,CDE1BBE832F62FD082555FF9B15AF6C7,162297446714A1C87FD7AE48C4E5FF23
SRR23298415,2023-02-01 05:38:28,2023-02-01 03:15:18,2163240,324759175,2163173,150,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298415/SRR23298415.lite.1,SRX19241310,7-G2891_S146,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645606,SAMN32987416,simple,9606,Homo sapiens,G2891,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,151C0F3250F36A462EB15547FE67F58D,F073093D95B6131BF0BFFCD16201BBC9
SRR23298414,2023-02-01 05:38:28,2023-02-01 03:15:10,1912930,286501539,1912869,149,109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298414/SRR23298414.lite.1,SRX19241311,7-G2939_S166,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645607,SAMN32987417,simple,9606,Homo sapiens,G2939,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,9F5577A569396934BA5EC75747C7F1B5,310671090EE9C7986A4CC80D62B43A09
SRR23298413,2023-02-01 05:38:28,2023-02-01 03:15:14,2335105,351185916,2335025,150,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298413/SRR23298413.lite.1,SRX19241312,7-G3004_S201,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645608,SAMN32987418,simple,9606,Homo sapiens,G3004,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,1CB8B559BCBECCB0962728FA7B33E8F0,6B087834C264E4C90CB0B9BCEEBFFAC4
SRR23298412,2023-02-01 05:38:28,2023-02-01 03:15:09,1737548,261440854,1737205,150,101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298412/SRR23298412.lite.1,SRX19241313,7-G3028_S182,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645609,SAMN32987419,simple,9606,Homo sapiens,G3028,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,8787851BCCD598D88269FDF7869F38AC,068DFDBFBA80024F4C0A970CA3627F05
SRR23298441,2023-02-01 05:38:27,2023-02-01 03:15:37,2685901,404255889,2685886,150,166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23298/SRR23298441/SRR23298441.lite.1,SRX19241284,6-G5153_S197,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645580,SAMN32987262,simple,9606,Homo sapiens,G5153,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,91D57A5F960565683B09A9F598286857,A59F7EF4182CB89CFDFD9F4BEA3E5D9C
SRR23298429,2023-02-01 05:38:27,2023-02-01 03:15:13,1886789,283213217,1886777,150,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298429/SRR23298429.lite.1,SRX19241296,6-G5319_S263,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645592,SAMN32987269,simple,9606,Homo sapiens,G5319,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,EF2900B2D319381643F585C120E73292,BE1CA0194B3CEAE73984C56E01D23A55
SRR23298418,2023-02-01 05:38:27,2023-02-01 03:15:11,1545712,232488839,1545709,150,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR023/23298/SRR23298418/SRR23298418.lite.1,SRX19241307,6-G5358_S172,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP417179,PRJNA923276,,923276,SRS16645603,SAMN32987270,simple,9606,Homo sapiens,G5358,,,,,,,no,,,,,CLINVAR-CANCER DIAGNOSTICS DIVISION,SRA1583074,,public,A9EC1E5672727A8B00A386C2E50A9733,113CD8E4425B420D6F88F038FC89FE39
